t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
794,Cruise,141.6,738.926434156521,-188.8,76.3949914076242,24.8331204801668,2438,19.3228021582734,60.2014388489209,1.35072152295726,80.0870542111134
795,Cruise,141.6,738.942231487764,-188.8,76.3574713653198,24.8718734807326,2438,19.3830371702638,60.2685851318945,1.35072152295726,80.0477208777801
796,Cruise,141.6,738.950760816269,-188.8,76.3199513230154,24.9106271191974,2438,19.4433393285372,60.3357314148681,1.35072152295726,80.0083875444467
797,Cruise,141.6,738.952865152053,-188.8,76.2824312807111,24.9493810365006,2438,19.5037086330935,60.4028776978417,1.35072152295726,79.9690542111134
798,Cruise,141.6,738.953264417432,-188.8,76.2449112384067,24.9881350194537,2438,19.5641450839328,60.4700239808153,1.35072152295726,79.9297208777801
799,Cruise,141.6,738.942730358304,-188.8,76.2073911961023,25.0268887366501,2438,19.6246486810551,60.537170263789,1.35072152295726,79.8903875444467
800,Cruise,141.6,738.931923974506,-188.8,76.169871153798,25.0656418942526,2438,19.6852194244604,60.6043165467626,1.35072152295726,79.8510542111134
801,Cruise,141.6,738.921117590708,-188.8,76.1323511114936,25.1043944851203,2438,19.7458573141487,60.6714628297362,1.35072152295726,79.81172087778
802,Cruise,141.6,738.898811030618,-188.8,76.0948310691892,25.143146207693,2438,19.8065623501199,60.7386091127098,1.35072152295726,79.7723875444467
803,Cruise,141.6,738.873184965554,-188.8,76.0573110268849,25.1818966733658,2438,19.8673345323741,60.8057553956835,1.35072152295726,79.7330542111134
804,Cruise,141.6,738.84755890049,-188.8,76.0197909845805,25.2206457950939,2438,19.9281738609113,60.8729016786571,1.35072152295726,79.69372087778
805,Cruise,141.6,738.821932835426,-188.8,75.9822709422761,25.2593935728772,2438,19.9890803357314,60.9400479616307,1.35072152295726,79.6543875444467
806,Cruise,141.6,738.796306770362,-188.8,75.9447508999718,25.2981400067157,2438,20.0500539568345,61.0071942446043,1.35072152295726,79.6150542111134
807,Cruise,141.6,738.768602517712,-188.8,75.9072308576674,25.3368850421148,2438,20.1110947242206,61.0743405275779,1.35072152295726,79.57572087778
808,Cruise,141.6,738.729023198998,-188.8,75.869710815363,25.3756283131892,2438,20.1722026378897,61.1414868105516,1.35072152295726,79.5363875444467
809,Cruise,141.6,738.689443880285,-188.8,75.8321907730586,25.4143695085481,2438,20.2333776978417,61.2086330935252,1.35072152295726,79.4970542111134
810,Cruise,141.6,738.649864561572,-188.8,75.7946707307543,25.4531086281917,2438,20.2946199040767,61.2757793764988,1.35072152295726,79.45772087778
811,Cruise,141.6,738.610285242858,-188.8,75.7571506884499,25.4918456721199,2438,20.3559292565947,61.3429256594724,1.35072152295726,79.4183875444467
812,Cruise,141.6,738.570705924145,-188.8,75.7196306461455,25.5305806403328,2438,20.4173057553957,61.410071942446,1.35072152295726,79.3790542111134
813,Cruise,141.6,738.52641425235,-188.8,75.6821106038412,25.5693134092618,2438,20.4787494004796,61.4772182254197,1.35072152295726,79.33972087778
814,Cruise,141.6,738.477805215727,-188.8,75.6445905615368,25.6080437421279,2438,20.5402601918465,61.5443645083933,1.35072152295726,79.3003875444467
815,Cruise,141.6,738.429196179104,-188.8,75.6070705192324,25.64677152572,2438,20.6018381294964,61.6115107913669,1.35072152295726,79.2610542111134
816,Cruise,141.6,738.380587142481,-188.8,75.5695504769281,25.6854967600382,2438,20.6634832134292,61.6786570743405,1.35072152295726,79.22172087778
817,Cruise,141.6,738.331978105858,-188.8,75.5320304346237,25.7242194450825,2438,20.7251954436451,61.7458033573142,1.35072152295726,79.1823875444467
818,Cruise,141.6,738.283369069235,-188.8,75.4945103923193,25.7629395808529,2438,20.7869748201439,61.8129496402878,1.35072152295726,79.1430542111134
819,Cruise,141.6,738.225698684435,-188.8,75.4569903500149,25.8016569297406,2438,20.8488213429257,61.8800959232614,1.35072152295726,79.10372087778
820,Cruise,141.6,738.166963017202,-188.8,75.4194703077106,25.840371226203,2438,20.9107350119904,61.947242206235,1.35072152295726,79.0643875444467
821,Cruise,141.6,738.108227349969,-188.8,75.3819502654062,25.879082442306,2438,20.9727158273381,62.0143884892086,1.35072152295726,79.0250542111134
822,Cruise,141.6,738.049491682735,-188.8,75.3444302231018,25.9177905780495,2438,21.0347637889688,62.0815347721823,1.35072152295726,78.98572087778
823,Cruise,141.6,737.990756015502,-188.8,75.3069101807975,25.9564956334336,2438,21.0968788968825,62.1486810551559,1.35072152295726,78.9463875444467
824,Cruise,141.6,737.931097231427,-188.8,75.2693901384931,25.9951975842521,2438,21.1590611510791,62.2158273381295,1.35072152295726,78.9070542111134
825,Cruise,141.6,737.868913703915,-188.8,75.2318700961887,26.0338963400944,2438,21.2213105515587,62.2829736211031,1.35072152295726,78.86772087778
826,Cruise,141.6,737.806730176403,-188.8,75.1943500538844,26.0725918347561,2438,21.2836270983213,62.3501199040767,1.35072152295726,78.8283875444467
827,Cruise,141.6,737.74454664889,-188.8,75.15683001158,26.1112840682373,2438,21.3460107913669,62.4172661870504,1.35072152295726,78.7890542111134
828,Cruise,141.6,737.682363121378,-188.8,75.1193099692756,26.149973040538,2438,21.4084616306954,62.484412470024,1.35072152295726,78.74972087778
829,Cruise,141.6,737.620179593866,-188.8,75.0817899269713,26.1886587516581,2438,21.4709796163069,62.5515587529976,1.35072152295726,78.7103875444467
830,Cruise,141.6,737.557996066354,-188.8,75.0442698846669,26.2273412015976,2438,21.5335647482014,62.6187050359712,1.35072152295726,78.6710542111134
831,Cruise,141.6,737.49425871912,-188.8,75.0067498423625,26.266020349612,2438,21.5962170263789,62.6858513189448,1.35072152295726,78.63172087778
832,Cruise,141.6,737.407504847019,-188.8,74.9692298000582,26.3046955514122,2438,21.6589364508393,62.7529976019185,1.35072152295726,78.5923875444467
833,Cruise,141.6,737.320750974919,-188.8,74.9317097577538,26.3433662034537,2438,21.7217230215827,62.8201438848921,1.35072152295726,78.5530542111134
834,Cruise,141.6,737.233997102818,-188.8,74.8941897154494,26.3820323057366,2438,21.7845767386091,62.8872901678657,1.35072152295726,78.51372087778
835,Cruise,141.6,737.147243230718,-188.8,74.856669673145,26.4206938582609,2438,21.8474976019185,62.9544364508393,1.35072152295726,78.4743875444467
836,Cruise,141.6,737.060489358617,-188.8,74.8191496308407,26.4593508610266,2438,21.9104856115108,63.0215827338129,1.35072152295726,78.4350542111134
837,Cruise,141.6,736.973735486516,-188.8,74.7816295885363,26.4980033140337,2438,21.9735407673861,63.0887290167866,1.35072152295726,78.39572087778
838,Cruise,141.6,736.886981614416,-188.8,74.7441095462319,26.5366512172821,2438,22.0366630695444,63.1558752997602,1.35072152295726,78.3563875444467
839,Cruise,141.6,736.800227742315,-188.8,74.7065895039276,26.5752945707719,2438,22.0998525179856,63.2230215827338,1.35072152295726,78.3170542111134
840,Cruise,141.6,736.713473870215,-188.8,74.6690694616232,26.6139333745031,2438,22.1631091127098,63.2901678657074,1.35072152295726,78.27772087778
841,Cruise,141.6,736.624635915955,-188.8,74.6315494193188,26.6525675738263,2438,22.226432853717,63.3573141486811,1.35072152295726,78.2383875444467
842,Cruise,141.6,736.535537199812,-188.8,74.5940293770145,26.6911971072547,2438,22.2898237410072,63.4244604316547,1.35072152295726,78.1990542111134
843,Cruise,141.6,736.446438483668,-188.8,74.5565093347101,26.7298219679504,2438,22.3532817745803,63.4916067146283,1.35072152295726,78.15972087778
844,Cruise,141.6,736.357339767524,-188.8,74.5189892924057,26.7684421559134,2438,22.4168069544364,63.5587529976019,1.35072152295726,78.1203875444467
845,Cruise,141.6,736.268241051381,-188.8,74.4814692501014,26.8070576711438,2438,22.4803992805755,63.6258992805755,1.35072152295726,78.0810542111134
846,Cruise,141.6,736.179142335237,-188.8,74.443949207797,26.8456685136415,2438,22.5440587529976,63.6930455635492,1.35072152295726,78.04172087778
847,Cruise,141.6,736.090043619093,-188.8,74.4064291654926,26.8842746834065,2438,22.6077853717026,63.7601918465228,1.35072152295726,78.0023875444467
848,Cruise,141.6,736.00094490295,-188.8,74.3689091231883,26.9228761804389,2438,22.6715791366906,63.8273381294964,1.35072152295726,77.9630542111134
849,Cruise,141.6,735.911846186806,-188.8,74.3313890808839,26.9614730047386,2438,22.7354400479616,63.89448441247,1.35072152295726,77.92372087778
850,Cruise,141.6,735.822747470662,-188.8,74.2938690385795,27.0000651563056,2438,22.7993681055156,63.9616306954436,1.35072152295726,77.8843875444467
851,Cruise,141.6,735.732880627101,-188.8,74.2563489962751,27.0386526149979,2438,22.8633633093525,64.0287769784173,1.35072152295726,77.8450542111133
852,Cruise,141.6,735.642917674875,-188.8,74.2188289539708,27.0772353581534,2438,22.9274256594724,64.0959232613909,1.35072152295726,77.80572087778
853,Cruise,141.6,735.552954722649,-188.8,74.1813089116664,27.1158133832518,2438,22.9915551558753,64.1630695443645,1.35072152295726,77.7663875444467
854,Cruise,141.6,735.462991770423,-188.8,74.143788869362,27.1543866902932,2438,23.0557517985611,64.2302158273381,1.35072152295726,77.7270542111134
855,Cruise,141.6,735.373028818197,-188.8,74.1062688270577,27.1929552792775,2438,23.12001558753,64.2973621103118,1.35072152295726,77.68772087778
856,Cruise,141.6,735.283065865971,-188.8,74.0687487847533,27.2315191502048,2438,23.1843465227818,64.3645083932854,1.35072152295726,77.6483875444467
857,Cruise,141.6,735.193102913745,-188.8,74.0312287424489,27.270078303075,2438,23.2487446043165,64.431654676259,1.35072152295726,77.6090542111134
858,Cruise,141.6,735.103139961519,-188.8,73.9937087001446,27.3086327378882,2438,23.3132098321343,64.4988009592326,1.35072152295726,77.56972087778
859,Cruise,141.6,735.013177009293,-188.8,73.9561886578402,27.3471824546443,2438,23.377742206235,64.5659472422062,1.35072152295726,77.5303875444467
860,Cruise,141.6,734.923214057067,-188.8,73.9186686155358,27.3857274533434,2438,23.4423417266187,64.6330935251799,1.35072152295726,77.4910542111133
861,Cruise,141.6,734.833090305822,-188.8,73.8811485732314,27.4242677297689,2438,23.5070083932854,64.7002398081535,1.35072152295726,77.45172087778
862,Cruise,141.6,734.742946435287,-188.8,73.8436285309271,27.4628032791768,2438,23.571742206235,64.7673860911271,1.35072152295726,77.4123875444467
863,Cruise,141.6,734.652802564751,-188.8,73.8061084886227,27.5013341010395,2438,23.6365431654676,64.8345323741007,1.35072152295726,77.3730542111134
864,Cruise,141.6,734.562658694215,-188.8,73.7685884463184,27.5398601953569,2438,23.7014112709832,64.9016786570743,1.35072152295726,77.33372087778
865,Cruise,141.6,734.47251482368,-188.8,73.731068404014,27.5783815621292,2438,23.7663465227818,64.968824940048,1.35072152295726,77.2943875444467
866,Cruise,141.6,734.382370953144,-188.8,73.6935483617096,27.6168982013562,2438,23.8313489208633,65.0359712230216,1.35072152295726,77.2550542111134
867,Cruise,141.6,734.292227082609,-188.8,73.6560283194053,27.655410113038,2438,23.8964184652278,65.1031175059952,1.35072152295726,77.21572087778
868,Cruise,141.6,734.202083212073,-188.8,73.6185082771009,27.6939172971746,2438,23.9615551558753,65.1702637889688,1.35072152295726,77.1763875444467
869,Cruise,141.6,734.111939341538,-188.8,73.5809882347965,27.732419753766,2438,24.0267589928057,65.2374100719424,1.35072152295726,77.1370542111134
870,Cruise,141.6,734.021795471002,-188.8,73.5434681924922,27.7709174828122,2438,24.0920299760192,65.3045563549161,1.35072152295726,77.09772087778
871,Cruise,141.6,733.931623087159,-188.8,73.5059481501878,27.8094104835655,2438,24.1573681055156,65.3717026378897,1.35072152295726,77.0583875444467
872,Cruise,141.6,733.841447135709,-188.8,73.4684281078834,27.8478987551847,2438,24.222773381295,65.4388489208633,1.35072152295726,77.0190542111134
873,Cruise,141.6,733.75127118426,-188.8,73.4309080655791,27.8863822975762,2438,24.2882458033573,65.5059952038369,1.35072152295726,76.97972087778
874,Cruise,141.6,733.661095232811,-188.8,73.3933880232747,27.92486111074,2438,24.3537853717026,65.5731414868106,1.35072152295726,76.9403875444467
875,Cruise,141.6,733.570919281361,-188.8,73.3558679809703,27.9633351946762,2438,24.4193920863309,65.6402877697842,1.35072152295726,76.9010542111134
876,Cruise,141.6,733.480743329912,-188.8,73.318347938666,28.0018045493847,2438,24.4850659472422,65.7074340527578,1.35072152295726,76.86172087778
877,Cruise,141.6,733.390567378462,-188.8,73.2808278963616,28.0402691748655,2438,24.5508069544364,65.7745803357314,1.35072152295726,76.8223875444467
878,Cruise,141.6,733.300391427013,-188.8,73.2433078540572,28.0787290711186,2438,24.6166151079137,65.841726618705,1.35072152295726,76.7830542111134
879,Cruise,141.6,733.210215475563,-188.8,73.2057878117529,28.117184238144,2438,24.6824904076739,65.9088729016787,1.35072152295726,76.74372087778
880,Cruise,141.6,733.120039524114,-188.8,73.1682677694485,28.1556346759418,2438,24.748432853717,65.9760191846523,1.35072152295726,76.7043875444467
881,Cruise,141.6,733.029874945725,-188.8,73.1307477271441,28.1940803848101,2438,24.8144424460432,66.0431654676259,1.35072152295726,76.6650542111134
882,Cruise,141.6,732.939711790342,-188.8,73.0932276848398,28.2325213650845,2438,24.8805191846523,66.1103117505995,1.35072152295726,76.6257208777801
883,Cruise,141.6,732.849548634959,-188.8,73.0557076425354,28.2709576168023,2438,24.9466630695444,66.1774580335731,1.35072152295726,76.5863875444467
884,Cruise,141.6,732.759385479576,-188.8,73.018187600231,28.3093891399636,2438,25.0128741007194,66.2446043165468,1.35072152295726,76.5470542111134
885,Cruise,141.6,732.669222324193,-188.8,72.9806675579267,28.3478159345682,2438,25.0791522781774,66.3117505995204,1.35072152295726,76.5077208777801
886,Cruise,141.6,732.57905916881,-188.8,72.9431475156223,28.3862380006162,2438,25.1454976019185,66.378896882494,1.35072152295726,76.4683875444467
887,Cruise,141.6,732.488896013427,-188.8,72.9056274733179,28.4246553381077,2438,25.2119100719424,66.4460431654676,1.35072152295726,76.4290542111134
888,Cruise,141.6,732.398732858044,-188.8,72.8681074310136,28.4630679470425,2438,25.2783896882494,66.5131894484413,1.35072152295726,76.3897208777801
889,Cruise,141.6,732.308569702661,-188.8,72.8305873887092,28.5014758274208,2438,25.3449364508393,66.5803357314149,1.35072152295726,76.3503875444467
890,Cruise,141.6,732.218406547278,-188.8,72.7930673464049,28.5398789792425,2438,25.4115503597122,66.6474820143885,1.35072152295726,76.3110542111134
891,Cruise,141.6,732.127652299435,-188.8,72.7555473041005,28.5782773870078,2438,25.4782314148681,66.7146282973621,1.35072152295726,76.2717208777801
892,Cruise,141.6,732.03682409367,-188.8,72.7180272617961,28.6166710332776,2438,25.5449796163069,66.7817745803357,1.35072152295726,76.2323875444468
893,Cruise,141.6,731.945995887906,-188.8,72.6805072194917,28.6550599161127,2438,25.6117949640288,66.8489208633094,1.35072152295726,76.1930542111134
894,Cruise,141.6,731.855167682142,-188.8,72.6429871771874,28.693444035513,2438,25.6786774580336,66.916067146283,1.35072152295726,76.1537208777801
895,Cruise,141.6,731.764339476378,-188.8,72.605467134883,28.7318233914785,2438,25.7456270983213,66.9832134292566,1.35072152295726,76.1143875444468
896,Cruise,141.6,731.673511270614,-188.8,72.5679470925786,28.7701979840092,2438,25.8126438848921,67.0503597122302,1.35072152295726,76.0750542111134
897,Cruise,141.6,731.582683064849,-188.8,72.5304270502743,28.8085678131051,2438,25.8797278177458,67.1175059952038,1.35072152295726,76.0357208777801
898,Cruise,141.6,731.491854859085,-188.8,72.4929070079699,28.8469328787662,2438,25.9468788968825,67.1846522781775,1.35072152295726,75.9963875444468
899,Cruise,141.6,731.401026653321,-188.8,72.4553869656656,28.8852931809925,2438,26.0140971223022,67.2517985611511,1.35072152295726,75.9570542111134
900,Cruise,141.6,731.310198447557,-188.8,72.4178669233612,28.9236487197841,2438,26.0813824940048,67.3189448441247,1.35072152295726,75.9177208777801
901,Cruise,141.6,731.216756921758,-188.8,72.3803468810568,28.9619994266137,2438,26.1487350119904,67.3860911270983,1.35072152295726,75.8783875444468
902,Cruise,141.6,731.122988415445,-188.8,72.3428268387524,29.0003452243804,2438,26.216154676259,67.4532374100719,1.35072152295726,75.8390542111134
903,Cruise,141.6,731.029219909131,-188.8,72.3053067964481,29.0386861045098,2438,26.2836414868105,67.5203836930456,1.35072152295726,75.7997208777801
904,Cruise,141.6,730.935451402818,-188.8,72.2677867541437,29.0770220670019,2438,26.3511954436451,67.5875299760192,1.35072152295726,75.7603875444468
905,Cruise,141.6,730.841682896504,-188.8,72.2302667118393,29.1153531118569,2438,26.4188165467626,67.6546762589928,1.35072152295726,75.7210542111135
906,Cruise,141.6,730.747914390191,-188.8,72.192746669535,29.1536792390746,2438,26.4865047961631,67.7218225419664,1.35072152295726,75.6817208777801
907,Cruise,141.6,730.654145883878,-188.8,72.1552266272306,29.1920004486552,2438,26.5542601918465,67.78896882494,1.35072152295726,75.6423875444468
908,Cruise,141.6,730.560377377564,-188.8,72.1177065849262,29.2303167405985,2438,26.6220827338129,67.8561151079137,1.35072152295726,75.6030542111135
909,Cruise,141.6,730.466608871251,-188.8,72.0801865426219,29.2686281149045,2438,26.6899724220623,67.9232613908873,1.35072152295726,75.5637208777801
910,Cruise,141.6,730.372840364937,-188.8,72.0426665003175,29.3069345715734,2438,26.7579292565947,67.9904076738609,1.35072152295726,75.5243875444468
911,Cruise,141.6,730.275090584378,-188.8,72.0051464580131,29.3452360062072,2438,26.8259532374101,68.0575539568345,1.35072152295726,75.4850542111135
912,Cruise,141.6,730.176842663872,-188.8,71.9676264157088,29.3835323013457,2438,26.8940443645084,68.1247002398081,1.35072152295726,75.4457208777801
913,Cruise,141.6,730.078594743365,-188.8,71.9301063734044,29.4218234439266,2438,26.9622026378897,68.1918465227818,1.35072152295726,75.4063875444468
914,Cruise,141.6,729.980346822859,-188.8,71.8925863311,29.4601094339499,2438,27.0304280575539,68.2589928057554,1.35072152295726,75.3670542111135
915,Cruise,141.6,729.882098902353,-188.8,71.8550662887957,29.4983902714156,2438,27.0987206235012,68.326139088729,1.35072152295726,75.3277208777801
916,Cruise,141.6,729.783850981846,-188.8,71.8175462464913,29.5366659563236,2438,27.1670803357314,68.3932853717026,1.35072152295726,75.2883875444468
917,Cruise,141.6,729.68560306134,-188.8,71.780026204187,29.5749364886741,2438,27.2355071942446,68.4604316546763,1.35072152295726,75.2490542111135
918,Cruise,141.6,729.587355140834,-188.8,71.7425061618826,29.613201868467,2438,27.3040011990408,68.5275779376499,1.35072152295726,75.2097208777802
919,Cruise,141.6,729.489107220328,-188.8,71.7049861195782,29.6514620957022,2438,27.3725623501199,68.5947242206235,1.35072152295726,75.1703875444468
920,Cruise,141.6,729.390859299821,-188.8,71.6674660772739,29.6897171703799,2438,27.441190647482,68.6618705035971,1.35072152295726,75.1310542111135
921,Cruise,141.6,729.289630727578,-188.8,71.6299460349695,29.7279670143406,2438,27.5098860911271,68.7290167865707,1.35072152295726,75.0917208777802
922,Cruise,141.6,729.188029214008,-188.8,71.5924259926651,29.7662115396457,2438,27.5786486810551,68.7961630695444,1.35072152295726,75.0523875444468
923,Cruise,141.6,729.086427700438,-188.8,71.5549059503608,29.8044507365159,2438,27.6474784172662,68.863309352518,1.35072152295726,75.0130542111135
924,Cruise,141.6,728.984826186869,-188.8,71.5173859080564,29.8426846049512,2438,27.7163752997602,68.9304556354916,1.35072152295726,74.9737208777802
925,Cruise,141.6,728.883224673299,-188.8,71.479865865752,29.8809131449515,2438,27.7853393285372,68.9976019184652,1.35072152295726,74.9343875444468
926,Cruise,141.6,728.781623159729,-188.8,71.4423458234477,29.9191363565169,2438,27.8543705035971,69.0647482014388,1.35072152295726,74.8950542111135
927,Cruise,141.6,728.68002164616,-188.8,71.4048257811433,29.9573542396474,2438,27.92346882494,69.1318944844125,1.35072152295726,74.8557208777802
928,Cruise,141.6,728.57842013259,-188.8,71.3673057388389,29.9955667943429,2438,27.9926342925659,69.1990407673861,1.35072152295726,74.8163875444468
929,Cruise,141.6,728.47681861902,-188.8,71.3297856965346,30.0337740206035,2438,28.0618669064748,69.2661870503597,1.35072152295726,74.7770542111135
930,Cruise,141.6,728.37521710545,-188.8,71.2922656542302,30.0719759184292,2438,28.1311666666667,69.3333333333333,1.35072152295726,74.7377208777802
931,Cruise,141.6,728.272131934443,-188.8,71.2547456119258,30.1101724489151,2438,28.2005335731415,69.400479616307,1.35072152295726,74.6983875444469
932,Cruise,141.6,728.168861127132,-188.8,71.2172255696215,30.1483635682887,2438,28.2699676258993,69.4676258992806,1.35072152295726,74.6590542111135
933,Cruise,141.6,728.065590319821,-188.8,71.1797055273171,30.1865492716822,2438,28.33946882494,69.5347721822542,1.35072152295726,74.6197208777802
934,Cruise,141.6,727.96231951251,-188.8,71.1421854850127,30.2247295590956,2438,28.4090371702638,69.6019184652278,1.35072152295726,74.5803875444469
935,Cruise,141.6,727.859048705199,-188.8,71.1046654427084,30.2629044305289,2438,28.4786726618705,69.6690647482014,1.35072152295726,74.5410542111135
936,Cruise,141.6,727.755777897888,-188.8,71.067145400404,30.301073885982,2438,28.5483752997602,69.7362110311751,1.35072152295726,74.5017208777802
937,Cruise,141.6,727.652507090577,-188.8,71.0296253580996,30.3392379254551,2438,28.6181450839328,69.8033573141487,1.35072152295726,74.4623875444469
938,Cruise,141.6,727.549236283266,-188.8,70.9921053157953,30.377396548948,2438,28.6879820143885,69.8705035971223,1.35072152295726,74.4230542111135
939,Cruise,141.6,727.445965475955,-188.8,70.9545852734909,30.4155497564608,2438,28.7578860911271,69.9376498800959,1.35072152295726,74.3837208777802
940,Cruise,141.6,727.342694668644,-188.8,70.9170652311865,30.4536975479934,2438,28.8278573141487,70.0047961630695,1.35072152295726,74.3443875444469
941,Cruise,141.6,727.238885618279,-188.8,70.8795451888822,30.4918399094321,2438,28.8978956834532,70.0719424460432,1.35072152295726,74.3050542111135
942,Cruise,141.6,727.135009222549,-188.8,70.8420251465778,30.5299768248968,2438,28.9680011990408,70.1390887290168,1.35072152295726,74.2657208777802
943,Cruise,141.6,727.03113282682,-188.8,70.8045051042734,30.5681082926216,2438,29.0381738609113,70.2062350119904,1.35072152295726,74.2263875444469
944,Cruise,141.6,726.92725643109,-188.8,70.7669850619691,30.6062343126066,2438,29.1084136690647,70.273381294964,1.35072152295726,74.1870542111136
945,Cruise,141.6,726.82338003536,-188.8,70.7294650196647,30.6443548848517,2438,29.1787206235012,70.3405275779376,1.35072152295726,74.1477208777802
946,Cruise,141.6,726.719503639631,-188.8,70.6919449773604,30.682470009357,2438,29.2490947242206,70.4076738609113,1.35072152295726,74.1083875444469
947,Cruise,141.6,726.615627243901,-188.8,70.654424935056,30.7205796861224,2438,29.319535971223,70.4748201438849,1.35072152295726,74.0690542111136
948,Cruise,141.6,726.511750848172,-188.8,70.6169048927516,30.7586839151479,2438,29.3900443645084,70.5419664268585,1.35072152295726,74.0297208777802
949,Cruise,141.6,726.407874452442,-188.8,70.5793848504472,30.7967826964336,2438,29.4606199040767,70.6091127098321,1.35072152295726,73.9903875444469
950,Cruise,141.6,726.303998056712,-188.8,70.5418648081429,30.8348760299794,2438,29.531262589928,70.6762589928058,1.35072152295726,73.9510542111136
951,Cruise,141.6,726.203735677729,-188.8,70.5043447658385,30.8729640105528,2438,29.6019724220623,70.7434052757794,1.35072152295726,73.9117208777802
952,Cruise,141.6,726.103925487165,-188.8,70.4668247235341,30.9110467447789,2438,29.6727494004796,70.810551558753,1.35072152295726,73.8723875444469
953,Cruise,141.6,726.004115296601,-188.8,70.4293046812298,30.9491242445151,2438,29.7435935251798,70.8776978417266,1.35072152295726,73.8330542111136
954,Cruise,141.6,725.904305106037,-188.8,70.3917846389254,30.9871965097612,2438,29.8145047961631,70.9448441247002,1.35072152295726,73.7937208777802
955,Cruise,141.6,725.804494915473,-188.8,70.354264596621,31.0252635405173,2438,29.8854832134292,71.0119904076739,1.35072152295726,73.7543875444469
956,Cruise,141.6,725.704684724909,-188.8,70.3167445543167,31.0633253367834,2438,29.9565287769784,71.0791366906475,1.35072152295726,73.7150542111136
957,Cruise,141.6,725.604874534345,-188.8,70.2792245120123,31.1013818985595,2438,30.0276414868105,71.1462829736211,1.35072152295726,73.6757208777803
958,Cruise,141.6,725.505064343781,-188.8,70.2417044697079,31.1394332258457,2438,30.0988213429256,71.2134292565947,1.35072152295726,73.6363875444469
959,Cruise,141.6,725.405254153217,-188.8,70.2041844274036,31.1774793186418,2438,30.1700683453237,71.2805755395683,1.35072152295726,73.5970542111136
960,Cruise,141.6,725.305443962653,-188.8,70.1666643850992,31.215520176948,2438,30.2413824940048,71.347721822542,1.35072152295726,73.5577208777803
961,Cruise,141.6,725.228766539656,-188.8,70.1291443427948,31.2535564073567,2438,30.3127637889688,71.4148681055156,1.35072152295726,73.5183875444469
962,Cruise,141.6,725.154983505461,-188.8,70.0916243004905,31.2915886923579,2438,30.3842122302158,71.4820143884892,1.35072152295726,73.4790542111136
963,Cruise,141.6,725.081200471266,-188.8,70.0541042581861,31.3296171078488,2438,30.4557278177458,71.5491606714628,1.35072152295726,73.4397208777803
964,Cruise,141.6,725.007417437071,-188.8,70.0165842158817,31.3676416538295,2438,30.5273105515587,71.6163069544365,1.35072152295726,73.4003875444469
965,Cruise,141.6,724.933634402876,-188.8,69.9790641735774,31.4056623303,2438,30.5989604316547,71.6834532374101,1.35072152295726,73.3610542111136
966,Cruise,141.6,724.859851368681,-188.8,69.941544131273,31.4436791372602,2438,30.6706774580336,71.7505995203837,1.35072152295726,73.3217208777803
967,Cruise,141.6,724.786068334486,-188.8,69.9040240889687,31.4816920747102,2438,30.7424616306954,71.8177458033573,1.35072152295726,73.2823875444469
968,Cruise,141.6,724.712285300292,-188.8,69.8665040466643,31.51970114265,2438,30.8143129496403,71.8848920863309,1.35072152295726,73.2430542111136
969,Cruise,141.6,724.638502266097,-188.8,69.8289840043599,31.5577063410795,2438,30.8862314148681,71.9520383693046,1.35072152295726,73.2037208777803
970,Cruise,141.6,724.564719231902,-188.8,69.7914639620556,31.5957076699988,2438,30.9582170263789,72.0191846522782,1.35072152295726,73.1643875444469
971,Cruise,141.6,724.508946263697,-188.8,69.7539439197512,31.6337056016718,2438,31.0302697841727,72.0863309352518,1.35072152295726,73.1250542111136
972,Cruise,141.6,724.455426728126,-188.8,69.7164238774468,31.6717006674525,2438,31.1023896882494,72.1534772182254,1.35072152295726,73.0857208777803
973,Cruise,141.6,724.401907192555,-188.8,69.6789038351425,31.7096929264308,2438,31.1745767386091,72.220623501199,1.35072152295726,73.046387544447
974,Cruise,141.6,724.348387656984,-188.8,69.6413837928381,31.7476823786069,2438,31.2468309352518,72.2877697841727,1.35072152295726,73.0070542111136
975,Cruise,141.6,724.294868121414,-188.8,69.6038637505337,31.7856690239806,2438,31.3191522781775,72.3549160671463,1.35072152295726,72.9677208777803
976,Cruise,141.6,724.241348585843,-188.8,69.5663437082294,31.8236528625521,2438,31.3915407673861,72.4220623501199,1.35072152295726,72.928387544447
977,Cruise,141.6,724.187829050272,-188.8,69.528823665925,31.8616338943212,2438,31.4639964028777,72.4892086330935,1.35072152295726,72.8890542111136
978,Cruise,141.6,724.134309514701,-188.8,69.4913036236206,31.899612119288,2438,31.5365191846523,72.5563549160671,1.35072152295726,72.8497208777803
979,Cruise,141.6,724.08078997913,-188.8,69.4537835813163,31.9375875374525,2438,31.6091091127098,72.6235011990408,1.35072152295726,72.810387544447
980,Cruise,141.6,724.027270443559,-188.8,69.4162635390119,31.9755601488147,2438,31.6817661870504,72.6906474820144,1.35072152295726,72.7710542111136
981,Cruise,141.6,723.975853475173,-188.8,69.3787434967075,32.0135300085086,2438,31.7544904076739,72.757793764988,1.35072152295726,72.7317208777803
982,Cruise,141.6,723.924699581532,-188.8,69.3412234544032,32.0514971785665,2438,31.8272817745803,72.8249400479616,1.35072152295726,72.692387544447
