t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
973,Cruise,84,762.451354778456,-112,81.0283324227409,20.1416926569233,300,17.8945069444444,53.5138888888889,0.801275479720409,84.9443181000022
974,Cruise,84,762.435706359018,-112,81.0060747705264,20.1654131223188,300,17.9480277777778,53.5277777777778,0.801275479720409,84.9209847666689
975,Cruise,84,762.42005793958,-112,80.9838171183119,20.1891331008745,300,18.0015625,53.5416666666667,0.801275479720409,84.8976514333355
976,Cruise,84,762.404409520142,-112,80.9615594660975,20.2128525925906,300,18.0551111111111,53.5555555555556,0.801275479720409,84.8743181000022
977,Cruise,84,762.388761100704,-112,80.939301813883,20.2365715974669,300,18.1086736111111,53.5694444444444,0.801275479720409,84.8509847666689
978,Cruise,84,762.373112681266,-112,80.9170441616686,20.2602901155035,300,18.16225,53.5833333333333,0.801275479720409,84.8276514333355
979,Cruise,84,762.357464261828,-112,80.8947865094541,20.2840081467004,300,18.2158402777778,53.5972222222222,0.801275479720409,84.8043181000022
980,Cruise,84,762.34181584239,-112,80.8725288572397,20.3077256910576,300,18.2694444444444,53.6111111111111,0.801275479720409,84.7809847666689
981,Cruise,84,762.326167422952,-112,80.8502712050252,20.331442748575,300,18.3230625,53.625,0.801275479720409,84.7576514333355
982,Cruise,84,762.310517252713,-112,80.8280135528107,20.3551593192255,300,18.3766944444444,53.6388888888889,0.801275479720409,84.7343181000022
983,Cruise,84,762.294865456464,-112,80.8057559005963,20.3788754029566,300,18.4303402777778,53.6527777777778,0.801275479720409,84.7109847666689
984,Cruise,84,762.279213660215,-112,80.7834982483818,20.4025909997428,300,18.484,53.6666666666667,0.801275479720409,84.6876514333355
985,Cruise,84,762.263561863967,-112,80.7612405961674,20.4263061095843,300,18.5376736111111,53.6805555555556,0.801275479720409,84.6643181000022
986,Cruise,84,762.247910067718,-112,80.7389829439529,20.450020732481,300,18.5913611111111,53.6944444444444,0.801275479720409,84.6409847666689
987,Cruise,84,762.232258271469,-112,80.7167252917385,20.473734868433,300,18.6450625,53.7083333333333,0.801275479720409,84.6176514333355
988,Cruise,84,762.21660647522,-112,80.694467639524,20.4974485174401,300,18.6987777777778,53.7222222222222,0.801275479720409,84.5943181000022
989,Cruise,84,762.200954678971,-112,80.6722099873096,20.5211616795025,300,18.7525069444444,53.7361111111111,0.801275479720409,84.5709847666689
990,Cruise,84,762.185302882722,-112,80.6499523350951,20.5448743546202,300,18.80625,53.75,0.801275479720409,84.5476514333355
991,Cruise,84,762.169651086473,-112,80.6276946828806,20.568586542793,300,18.8600069444444,53.7638888888889,0.801275479720409,84.5243181000022
992,Cruise,84,762.153199637973,-112,80.6054370306662,20.5922982315821,300,18.9137777777778,53.7777777777778,0.801275479720409,84.5009847666689
993,Cruise,84,762.136005533043,-112,80.5831793784517,20.6160093969958,300,18.9675625,53.7916666666667,0.801275479720409,84.4776514333355
994,Cruise,84,762.118811428113,-112,80.5609217262373,20.6397200274819,300,19.0213611111111,53.8055555555556,0.801275479720409,84.4543181000022
995,Cruise,84,762.101617323184,-112,80.5386640740228,20.6634301230402,300,19.0751736111111,53.8194444444444,0.801275479720409,84.4309847666689
996,Cruise,84,762.084423218254,-112,80.5164064218084,20.6871396836709,300,19.129,53.8333333333333,0.801275479720409,84.4076514333355
997,Cruise,84,762.067229113324,-112,80.4941487695939,20.7108487093738,300,19.1828402777778,53.8472222222222,0.801275479720409,84.3843181000022
998,Cruise,84,762.050035008394,-112,80.4718911173795,20.734557200149,300,19.2366944444444,53.8611111111111,0.801275479720409,84.3609847666689
999,Cruise,84,762.032840903465,-112,80.449633465165,20.7582651559966,300,19.2905625,53.875,0.801275479720409,84.3376514333355
1000,Cruise,84,762.015646798535,-112,80.4273758129505,20.7819725769164,300,19.3444444444444,53.8888888888889,0.801275479720409,84.3143181000022
1001,Cruise,84,761.998452693605,-112,80.4051181607361,20.8056794629085,300,19.3983402777778,53.9027777777778,0.801275479720409,84.2909847666689
1002,Cruise,84,761.980379287423,-112,80.3828605085216,20.8293858002948,300,19.45225,53.9166666666667,0.801275479720409,84.2676514333355
1003,Cruise,84,761.961489252854,-112,80.3606028563072,20.8530915626944,300,19.5061736111111,53.9305555555556,0.801275479720409,84.2443181000022
1004,Cruise,84,761.942599218284,-112,80.3383452040927,20.8767967374039,300,19.5601111111111,53.9444444444444,0.801275479720409,84.2209847666689
1005,Cruise,84,761.923709183715,-112,80.3160875518783,20.9005013244235,300,19.6140625,53.9583333333333,0.801275479720409,84.1976514333355
1006,Cruise,84,761.904819149145,-112,80.2938298996638,20.9242053237531,300,19.6680277777778,53.9722222222222,0.801275479720409,84.1743181000022
1007,Cruise,84,761.885929114576,-112,80.2715722474494,20.9479087353928,300,19.7220069444444,53.9861111111111,0.801275479720409,84.1509847666689
1008,Cruise,84,761.867039080006,-112,80.2493145952349,20.9716115593425,300,19.776,54,0.801275479720409,84.1276514333355
1009,Cruise,84,761.848149045437,-112,80.2270569430204,20.9953137956022,300,19.8300069444444,54.0138888888889,0.801275479720409,84.1043181000022
1010,Cruise,84,761.829259010867,-112,80.204799290806,21.019015444172,300,19.8840277777778,54.0277777777778,0.801275479720409,84.0809847666689
1011,Cruise,84,761.810368976298,-112,80.1825416385915,21.0427165050518,300,19.9380625,54.0416666666667,0.801275479720409,84.0576514333355
1012,Cruise,84,761.787357822119,-112,80.1602839863771,21.0664169141353,300,19.9921111111111,54.0555555555556,0.801275479720409,84.0343181000022
1013,Cruise,84,761.760519284263,-112,80.1380263341626,21.0901165477792,300,20.0461736111111,54.0694444444444,0.801275479720409,84.0109847666689
1014,Cruise,84,761.733680746407,-112,80.1157686819482,21.1138153464463,300,20.10025,54.0833333333333,0.801275479720409,83.9876514333355
1015,Cruise,84,761.706842208551,-112,80.0935110297337,21.1375133101367,300,20.1543402777778,54.0972222222222,0.801275479720409,83.9643181000022
1016,Cruise,84,761.680003670694,-112,80.0712533775193,21.1612104388504,300,20.2084444444444,54.1111111111111,0.801275479720409,83.9409847666689
1017,Cruise,84,761.653165132838,-112,80.0489957253048,21.1849067325873,300,20.2625625,54.125,0.801275479720409,83.9176514333355
1018,Cruise,84,761.626326594981,-112,80.0267380730903,21.2086021913476,300,20.3166944444444,54.1388888888889,0.801275479720409,83.8943181000022
1019,Cruise,84,761.599488057125,-112,80.0044804208759,21.232296815131,300,20.3708402777778,54.1527777777778,0.801275479720409,83.8709847666689
1020,Cruise,84,761.572649519269,-112,79.9822227686614,21.2559906039378,300,20.425,54.1666666666667,0.801275479720409,83.8476514333355
1021,Cruise,84,761.545810981412,-112,79.959965116447,21.2796835577678,300,20.4791736111111,54.1805555555556,0.801275479720409,83.8243181000022
1022,Cruise,84,761.50499766704,-112,79.9377074642325,21.3033754592357,300,20.5333611111111,54.1944444444444,0.801275479720409,83.8009847666689
1023,Cruise,84,761.451205638962,-112,79.9154498120181,21.3270658890649,300,20.5875625,54.2083333333333,0.801275479720409,83.7776514333355
1024,Cruise,84,761.397413610885,-112,79.8931921598036,21.3507546453643,300,20.6417777777778,54.2222222222222,0.801275479720409,83.7543181000022
1025,Cruise,84,761.343621582808,-112,79.8709345075892,21.374441728134,300,20.6960069444444,54.2361111111111,0.801275479720409,83.7309847666689
1026,Cruise,84,761.289829554731,-112,79.8486768553747,21.3981271373739,300,20.75025,54.25,0.801275479720409,83.7076514333355
1027,Cruise,84,761.236037526653,-112,79.8264192031602,21.4218108730841,300,20.8045069444444,54.2638888888889,0.801275479720409,83.6843181000022
1028,Cruise,84,761.182245498576,-112,79.8041615509458,21.4454929352644,300,20.8587777777778,54.2777777777778,0.801275479720409,83.6609847666689
1029,Cruise,84,761.128453470499,-112,79.7819038987313,21.4691733239151,300,20.9130625,54.2916666666667,0.801275479720409,83.6376514333355
1030,Cruise,84,761.074661442422,-112,79.7596462465169,21.4928520390359,300,20.9673611111111,54.3055555555556,0.801275479720409,83.6143181000022
1031,Cruise,84,761.020869414345,-112,79.7373885943024,21.516529080627,300,21.0216736111111,54.3194444444444,0.801275479720409,83.5909847666689
1032,Cruise,84,760.967063952058,-112,79.715130942088,21.5402044484794,300,21.076,54.3333333333333,0.801275479720409,83.5676514333355
1033,Cruise,84,760.913246013095,-112,79.6928732898735,21.56387814219,300,21.1303402777778,54.3472222222222,0.801275479720409,83.5443181000022
1034,Cruise,84,760.859428074132,-112,79.6706156376591,21.5875501615647,300,21.1846944444444,54.3611111111111,0.801275479720409,83.5209847666689
1035,Cruise,84,760.80561013517,-112,79.6483579854446,21.6112205066035,300,21.2390625,54.375,0.801275479720409,83.4976514333355
1036,Cruise,84,760.751792196207,-112,79.6261003332301,21.6348891773064,300,21.2934444444444,54.3888888888889,0.801275479720409,83.4743181000022
1037,Cruise,84,760.697974257244,-112,79.6038426810157,21.6585561736735,300,21.3478402777778,54.4027777777778,0.801275479720409,83.4509847666689
1038,Cruise,84,760.644156318281,-112,79.5815850288012,21.6822214957046,300,21.40225,54.4166666666667,0.801275479720409,83.4276514333355
1039,Cruise,84,760.590338379318,-112,79.5593273765868,21.7058851433999,300,21.4566736111111,54.4305555555556,0.801275479720409,83.4043181000022
1040,Cruise,84,760.536520440356,-112,79.5370697243723,21.7295471167594,300,21.5111111111111,54.4444444444444,0.801275479720409,83.3809847666689
1041,Cruise,84,760.482702501393,-112,79.5148120721579,21.7532074157829,300,21.5655625,54.4583333333333,0.801275479720409,83.3576514333355
1042,Cruise,84,760.427983576477,-112,79.4925544199434,21.7768660264552,300,21.6200277777778,54.4722222222222,0.801275479720409,83.3343181000022
1043,Cruise,84,760.372427884066,-112,79.4702967677289,21.8005229217446,300,21.6745069444444,54.4861111111111,0.801275479720409,83.3109847666689
1044,Cruise,84,760.316872191655,-112,79.4480391155145,21.8241780886347,300,21.729,54.5,0.801275479720409,83.2876514333355
1045,Cruise,84,760.261316499243,-112,79.4257814633,21.8478315271254,300,21.7835069444444,54.5138888888889,0.801275479720409,83.2643181000022
1046,Cruise,84,760.205760806832,-112,79.4035238110856,21.8714832372169,300,21.8380277777778,54.5277777777778,0.801275479720409,83.2409847666689
1047,Cruise,84,760.150205114421,-112,79.3812661588711,21.895133218909,300,21.8925625,54.5416666666667,0.801275479720409,83.2176514333355
1048,Cruise,84,760.09464942201,-112,79.3590085066567,21.9187814722017,300,21.9471111111111,54.5555555555556,0.801275479720409,83.1943181000022
1049,Cruise,84,760.039093729599,-112,79.3367508544422,21.9424279970952,300,22.0016736111111,54.5694444444444,0.801275479720409,83.1709847666689
1050,Cruise,84,759.983538037187,-112,79.3144932022278,21.9660727935894,300,22.05625,54.5833333333333,0.801275479720409,83.1476514333355
1051,Cruise,84,759.927982344776,-112,79.2922355500133,21.9897158616842,300,22.1108402777778,54.5972222222222,0.801275479720409,83.1243181000022
1052,Cruise,84,759.872393823436,-112,79.2699778977988,22.013357200869,300,22.1654444444444,54.6111111111111,0.801275479720409,83.1009847666689
1053,Cruise,84,759.816774813073,-112,79.2477202455844,22.0369968101589,300,22.2200625,54.625,0.801275479720409,83.0776514333356
1054,Cruise,84,759.761155802711,-112,79.2254625933699,22.0606346890796,300,22.2746944444444,54.6388888888889,0.801275479720409,83.0543181000022
1055,Cruise,84,759.705536792349,-112,79.2032049411555,22.0842708376311,300,22.3293402777778,54.6527777777778,0.801275479720409,83.0309847666689
1056,Cruise,84,759.649917781986,-112,79.180947288941,22.1079052558134,300,22.384,54.6666666666667,0.801275479720409,83.0076514333356
1057,Cruise,84,759.594298771624,-112,79.1586896367266,22.1315379436264,300,22.4386736111111,54.6805555555556,0.801275479720409,82.9843181000022
1058,Cruise,84,759.538679761261,-112,79.1364319845121,22.1551689010703,300,22.4933611111111,54.6944444444444,0.801275479720409,82.9609847666689
1059,Cruise,84,759.483060750899,-112,79.1141743322977,22.1787981281449,300,22.5480625,54.7083333333333,0.801275479720409,82.9376514333355
1060,Cruise,84,759.427441740536,-112,79.0919166800832,22.2024256248503,300,22.6027777777778,54.7222222222222,0.801275479720409,82.9143181000022
1061,Cruise,84,759.371822730174,-112,79.0696590278687,22.2260513911865,300,22.6575069444444,54.7361111111111,0.801275479720409,82.8909847666689
1062,Cruise,84,759.316188120769,-112,79.0474013756543,22.2496754269109,300,22.71225,54.75,0.801275479720409,82.8676514333355
1063,Cruise,84,759.260539024156,-112,79.0251437234398,22.2732977315554,300,22.7670069444444,54.7638888888889,0.801275479720409,82.8443181000022
1064,Cruise,84,759.204889927543,-112,79.0028860712254,22.2969183048946,300,22.8217777777778,54.7777777777778,0.801275479720409,82.8209847666689
1065,Cruise,84,759.149240830929,-112,78.9806284190109,22.3205371469286,300,22.8765625,54.7916666666667,0.801275479720409,82.7976514333355
1066,Cruise,84,759.093591734316,-112,78.9583707667965,22.3441542576574,300,22.9313611111111,54.8055555555556,0.801275479720409,82.7743181000022
1067,Cruise,84,759.037942637703,-112,78.936113114582,22.367769637081,300,22.9861736111111,54.8194444444444,0.801275479720409,82.7509847666689
1068,Cruise,84,758.98229354109,-112,78.9138554623676,22.3913832851993,300,23.041,54.8333333333333,0.801275479720409,82.7276514333355
1069,Cruise,84,758.926644444476,-112,78.8915978101531,22.4149952020124,300,23.0958402777778,54.8472222222222,0.801275479720409,82.7043181000022
1070,Cruise,84,758.870995347863,-112,78.8693401579386,22.4386053875203,300,23.1506944444444,54.8611111111111,0.801275479720409,82.6809847666689
1071,Cruise,84,758.81534625125,-112,78.8470825057242,22.462213841723,300,23.2055625,54.875,0.801275479720409,82.6576514333355
1072,Cruise,84,758.759681006178,-112,78.8248248535097,22.4858205643692,300,23.2604444444444,54.8888888888889,0.801275479720409,82.6343181000022
1073,Cruise,84,758.704000763641,-112,78.8025672012953,22.5094255549745,300,23.3153402777778,54.9027777777778,0.801275479720409,82.6109847666689
1074,Cruise,84,758.648320521103,-112,78.7803095490808,22.5330288133056,300,23.37025,54.9166666666667,0.801275479720409,82.5876514333355
1075,Cruise,84,758.592640278566,-112,78.7580518968664,22.5566303393625,300,23.4251736111111,54.9305555555556,0.801275479720409,82.5643181000022
1076,Cruise,84,758.536960036029,-112,78.7357942446519,22.5802301331452,300,23.4801111111111,54.9444444444444,0.801275479720409,82.5409847666689
1077,Cruise,84,758.481279793492,-112,78.7135365924374,22.6038281946536,300,23.5350625,54.9583333333333,0.801275479720409,82.5176514333355
1078,Cruise,84,758.425599550955,-112,78.691278940223,22.6274245238879,300,23.5900277777778,54.9722222222222,0.801275479720409,82.4943181000022
1079,Cruise,84,758.369919308417,-112,78.6690212880085,22.6510191208479,300,23.6450069444444,54.9861111111111,0.801275479720409,82.4709847666689
1080,Cruise,84,758.31423906588,-112,78.6467636357941,22.6746119855337,300,23.7,55,0.801275479720409,82.4476514333356
1081,Cruise,84,758.258558823343,-112,78.6245059835796,22.6982031179453,300,23.7550069444444,55.0138888888889,0.801275479720409,82.4243181000022
1082,Cruise,84,758.202862740005,-112,78.6022483313652,22.7217925178363,300,23.8100277777778,55.0277777777778,0.801275479720409,82.4009847666689
1083,Cruise,84,758.147151944933,-112,78.5799906791507,22.7453801847314,300,23.8650625,55.0416666666667,0.801275479720409,82.3776514333355
1084,Cruise,84,758.09144114986,-112,78.5577330269363,22.7689661184018,300,23.9201111111111,55.0555555555556,0.801275479720409,82.3543181000022
1085,Cruise,84,758.035730354788,-112,78.5354753747218,22.7925503188474,300,23.9751736111111,55.0694444444444,0.801275479720409,82.3309847666689
1086,Cruise,84,757.980019559715,-112,78.5132177225073,22.8161327860683,300,24.03025,55.0833333333333,0.801275479720409,82.3076514333356
1087,Cruise,84,757.924308764643,-112,78.4909600702929,22.8397135200645,300,24.0853402777778,55.0972222222222,0.801275479720409,82.2843181000022
1088,Cruise,84,757.86859796957,-112,78.4687024180784,22.8632925208359,300,24.1404444444444,55.1111111111111,0.801275479720409,82.2609847666689
1089,Cruise,84,757.812887174498,-112,78.446444765864,22.8868697883826,300,24.1955625,55.125,0.801275479720409,82.2376514333355
1090,Cruise,84,757.757176379425,-112,78.4241871136495,22.9104453227045,300,24.2506944444444,55.1388888888889,0.801275479720409,82.2143181000022
1091,Cruise,84,757.701465584353,-112,78.4019294614351,22.9340191238017,300,24.3058402777778,55.1527777777778,0.801275479720409,82.1909847666689
1092,Cruise,84,757.645738939927,-112,78.3796718092206,22.9575911914277,300,24.361,55.1666666666667,0.801275479720409,82.1676514333355
1093,Cruise,84,757.589997575824,-112,78.3574141570062,22.9811615251068,300,24.4161736111111,55.1805555555556,0.801275479720409,82.1443181000022
1094,Cruise,84,757.53425621172,-112,78.3351565047917,23.0047301246102,300,24.4713611111111,55.1944444444444,0.801275479720409,82.1209847666689
1095,Cruise,84,757.478514847617,-112,78.3128988525772,23.0282969899377,300,24.5265625,55.2083333333333,0.801275479720409,82.0976514333355
1096,Cruise,84,757.422773483513,-112,78.2906412003628,23.0518621210896,300,24.5817777777778,55.2222222222222,0.801275479720409,82.0743181000022
1097,Cruise,84,757.367032119409,-112,78.2683835481483,23.0754255180656,300,24.6370069444444,55.2361111111111,0.801275479720409,82.0509847666689
1098,Cruise,84,757.311290755306,-112,78.2461258959339,23.0989871808659,300,24.69225,55.25,0.801275479720409,82.0276514333355
1099,Cruise,84,757.255549391202,-112,78.2238682437194,23.1225471094904,300,24.7475069444444,55.2638888888889,0.801275479720409,82.0043181000022
1100,Cruise,84,757.199808027098,-112,78.201610591505,23.1461053039391,300,24.8027777777778,55.2777777777778,0.801275479720409,81.9809847666689
1101,Cruise,84,757.144066662995,-112,78.1793529392905,23.1696617642121,300,24.8580625,55.2916666666667,0.801275479720409,81.9576514333355
1102,Cruise,84,757.08859428731,-112,78.1570952870761,23.1932164944935,300,24.9133611111111,55.3055555555556,0.801275479720409,81.9343181000022
1103,Cruise,84,757.03337172769,-112,78.1348376348616,23.2167695028538,300,24.9686736111111,55.3194444444444,0.801275479720409,81.9109847666689
1104,Cruise,84,756.97814916807,-112,78.1125799826471,23.2403207931788,300,25.024,55.3333333333333,0.801275479720409,81.8876514333355
1105,Cruise,84,756.92292660845,-112,78.0903223304327,23.2638703654687,300,25.0793402777778,55.3472222222222,0.801275479720409,81.8643181000022
1106,Cruise,84,756.86770404883,-112,78.0680646782182,23.2874182197233,300,25.1346944444444,55.3611111111111,0.801275479720409,81.8409847666689
1107,Cruise,84,756.81248148921,-112,78.0458070260038,23.3109643559428,300,25.1900625,55.375,0.801275479720409,81.8176514333355
1108,Cruise,84,756.75725892959,-112,78.0235493737893,23.3345087741271,300,25.2454444444444,55.3888888888889,0.801275479720409,81.7943181000022
1109,Cruise,84,756.70203636997,-112,78.0012917215749,23.3580514742762,300,25.3008402777778,55.4027777777778,0.801275479720409,81.7709847666689
1110,Cruise,84,756.64681381035,-112,77.9790340693604,23.3815924563901,300,25.35625,55.4166666666667,0.801275479720409,81.7476514333355
1111,Cruise,84,756.59159125073,-112,77.956776417146,23.4051317204688,300,25.4116736111111,55.4305555555556,0.801275479720409,81.7243181000022
1112,Cruise,84,756.537516056,-112,77.9345187649315,23.4286692843603,300,25.4671111111111,55.4444444444444,0.801275479720409,81.7009847666689
1113,Cruise,84,756.484506446857,-112,77.912261112717,23.4522051824881,300,25.5225625,55.4583333333333,0.801275479720409,81.6776514333355
1114,Cruise,84,756.431496837715,-112,77.8900034605026,23.4757394314281,300,25.5780277777778,55.4722222222222,0.801275479720409,81.6543181000022
1115,Cruise,84,756.378487228572,-112,77.8677458082881,23.4992720311802,300,25.6335069444444,55.4861111111111,0.801275479720409,81.6309847666689
1116,Cruise,84,756.325477619429,-112,77.8454881560737,23.5228029817445,300,25.689,55.5,0.801275479720409,81.6076514333355
1117,Cruise,84,756.272468010287,-112,77.8232305038592,23.546332283121,300,25.7445069444444,55.5138888888889,0.801275479720409,81.5843181000022
1118,Cruise,84,756.219458401144,-112,77.8009728516448,23.5698599353096,300,25.8000277777778,55.5277777777778,0.801275479720409,81.5609847666689
1119,Cruise,84,756.166448792001,-112,77.7787151994303,23.5933859383104,300,25.8555625,55.5416666666667,0.801275479720409,81.5376514333355
1120,Cruise,84,756.113439182859,-112,77.7564575472158,23.6169102921233,300,25.9111111111111,55.5555555555556,0.801275479720409,81.5143181000022
1121,Cruise,84,756.060429573716,-112,77.7341998950014,23.6404329967484,300,25.9666736111111,55.5694444444444,0.801275479720409,81.4909847666689
1122,Cruise,84,756.00836956289,-112,77.7119422427869,23.6639540669572,300,26.02225,55.5833333333333,0.801275479720409,81.4676514333355
1123,Cruise,84,755.957191467038,-112,77.6896845905725,23.6874735312399,300,26.0778402777778,55.5972222222222,0.801275479720409,81.4443181000022
1124,Cruise,84,755.906013371187,-112,77.667426938358,23.7109914033152,300,26.1334444444444,55.6111111111111,0.801275479720409,81.4209847666689
1125,Cruise,84,755.854835275336,-112,77.6451692861436,23.734507683183,300,26.1890625,55.625,0.801275479720409,81.3976514333355
1126,Cruise,84,755.803657179484,-112,77.6229116339291,23.7580223708434,300,26.2446944444444,55.6388888888889,0.801275479720409,81.3743181000022
1127,Cruise,84,755.752479083633,-112,77.6006539817147,23.7815354662964,300,26.3003402777778,55.6527777777778,0.801275479720409,81.3509847666689
1128,Cruise,84,755.701300987782,-112,77.5783963295002,23.805046969542,300,26.356,55.6666666666667,0.801275479720409,81.3276514333355
1129,Cruise,84,755.65012289193,-112,77.5561386772857,23.8285568805801,300,26.4116736111111,55.6805555555556,0.801275479720409,81.3043181000022
1130,Cruise,84,755.600105487363,-112,77.5338810250713,23.852065217466,300,26.4673611111111,55.6944444444444,0.801275479720409,81.2809847666689
1131,Cruise,84,755.551177716616,-112,77.5116233728568,23.8755720152047,300,26.5230625,55.7083333333333,0.801275479720409,81.2576514333355
1132,Cruise,84,755.502249945868,-112,77.4893657206424,23.8990772907461,300,26.5787777777778,55.7222222222222,0.801275479720409,81.2343181000022
1133,Cruise,84,755.453322175121,-112,77.4671080684279,23.9225810440902,300,26.6345069444444,55.7361111111111,0.801275479720409,81.2109847666689
1134,Cruise,84,755.404394404374,-112,77.4448504162135,23.946083275237,300,26.69025,55.75,0.801275479720409,81.1876514333355
1135,Cruise,84,755.355466633627,-112,77.422592763999,23.9695839841865,300,26.7460069444444,55.7638888888889,0.801275479720409,81.1643181000022
1136,Cruise,84,755.30653886288,-112,77.4003351117846,23.9930831709387,300,26.8017777777778,55.7777777777778,0.801275479720409,81.1409847666689
1137,Cruise,84,755.259717004056,-112,77.3780774595701,24.0165808682522,300,26.8575625,55.7916666666667,0.801275479720409,81.1176514333355
1138,Cruise,84,755.213144538231,-112,77.3558198073556,24.040077112765,300,26.9133611111111,55.8055555555556,0.801275479720409,81.0943181000022
1139,Cruise,84,755.166572072405,-112,77.3335621551412,24.0635719083568,300,26.9691736111111,55.8194444444444,0.801275479720409,81.0709847666689
1140,Cruise,84,755.11999960658,-112,77.3113045029267,24.0870652550273,300,27.025,55.8333333333333,0.801275479720409,81.0476514333355
1141,Cruise,84,755.073427140755,-112,77.2890468507123,24.1105571527767,300,27.0808402777778,55.8472222222222,0.801275479720409,81.0243181000022
1142,Cruise,84,755.02685467493,-112,77.2667891984978,24.134047601605,300,27.1366944444444,55.8611111111111,0.801275479720409,81.0009847666689
1143,Cruise,84,754.980777100201,-112,77.2445315462834,24.1575366092104,300,27.1925625,55.875,0.801275479720409,80.9776514333355
1144,Cruise,84,754.9360211456,-112,77.2222738940689,24.1810242038497,300,27.2484444444444,55.8888888888889,0.801275479720409,80.9543181000022
1145,Cruise,84,754.891265190999,-112,77.2000162418545,24.2045104060816,300,27.3043402777778,55.9027777777778,0.801275479720409,80.9309847666689
1146,Cruise,84,754.846509236398,-112,77.17775858964,24.2279952159061,300,27.36025,55.9166666666667,0.801275479720409,80.9076514333355
1147,Cruise,84,754.801753281797,-112,77.1555009374255,24.251478633323,300,27.4161736111111,55.9305555555556,0.801275479720409,80.8843181000022
1148,Cruise,84,754.756997327196,-112,77.1332432852111,24.2749606583325,300,27.4721111111111,55.9444444444444,0.801275479720409,80.8609847666689
1149,Cruise,84,754.712241372595,-112,77.1109856329966,24.2984412909345,300,27.5280625,55.9583333333333,0.801275479720409,80.8376514333355
1150,Cruise,84,754.668269249667,-112,77.0887279807822,24.321920543322,300,27.5840277777778,55.9722222222222,0.801275479720409,80.8143181000022
1151,Cruise,84,754.624717769576,-112,77.0664703285677,24.3453984342311,300,27.6400069444444,55.9861111111111,0.801275479720409,80.7909847666689
1152,Cruise,84,754.581166289485,-112,77.0442126763533,24.3688749702054,300,27.696,56,0.801275479720409,80.7676514333355
1153,Cruise,84,754.537614809394,-112,77.0219550241388,24.3923501512447,300,27.7520069444444,56.0138888888889,0.801275479720409,80.7443181000022
1154,Cruise,84,754.494063329303,-112,76.9996973719244,24.4158239773491,300,27.8080277777778,56.0277777777778,0.801275479720409,80.7209847666689
1155,Cruise,84,754.450511849212,-112,76.9774397197099,24.4392964485185,300,27.8640625,56.0416666666667,0.801275479720409,80.6976514333356
1156,Cruise,84,754.406960369121,-112,76.9551820674954,24.462767564753,300,27.9201111111111,56.0555555555556,0.801275479720409,80.6743181000022
1157,Cruise,84,754.36340888903,-112,76.932924415281,24.4862373260526,300,27.9761736111111,56.0694444444444,0.801275479720409,80.6509847666689
1158,Cruise,84,754.320248936394,-112,76.9106667630665,24.5097057385077,300,28.03225,56.0833333333333,0.801275479720409,80.6276514333355
1159,Cruise,84,754.277464704114,-112,76.8884091108521,24.5331728140532,300,28.0883402777778,56.0972222222222,0.801275479720409,80.6043181000022
1160,Cruise,84,754.234680471833,-112,76.8661514586376,24.5566385585337,300,28.1444444444444,56.1111111111111,0.801275479720409,80.5809847666689
1161,Cruise,84,754.191896239553,-112,76.8438938064232,24.5801029719492,300,28.2005625,56.125,0.801275479720409,80.5576514333356
1162,Cruise,84,754.149112007273,-112,76.8216361542087,24.6035660542997,300,28.2566944444444,56.1388888888889,0.801275479720409,80.5343181000022
1163,Cruise,84,754.106327774992,-112,76.7993785019943,24.6270278055852,300,28.3128402777778,56.1527777777778,0.801275479720409,80.5109847666689
1164,Cruise,84,754.063543542712,-112,76.7771208497798,24.6504882258057,300,28.369,56.1666666666667,0.801275479720409,80.4876514333355
1165,Cruise,84,754.020759310431,-112,76.7548631975653,24.6739473149612,300,28.4251736111111,56.1805555555556,0.801275479720409,80.4643181000022
1166,Cruise,84,753.977975078151,-112,76.7326055453509,24.6974050730517,300,28.4813611111111,56.1944444444444,0.801275479720409,80.4409847666689
1167,Cruise,84,753.93519084587,-112,76.7103478931364,24.7208615000772,300,28.5375625,56.2083333333333,0.801275479720409,80.4176514333355
1168,Cruise,84,753.892609561115,-112,76.688090240922,24.7443165991946,300,28.5937777777778,56.2222222222222,0.801275479720409,80.3943181000022
1169,Cruise,84,753.850223030303,-112,76.6658325887075,24.7677703765905,300,28.6500069444444,56.2361111111111,0.801275479720409,80.3709847666689
1170,Cruise,84,753.807836499492,-112,76.6435749364931,24.7912228352943,300,28.70625,56.25,0.801275479720409,80.3476514333355
1171,Cruise,84,753.76544996868,-112,76.6213172842786,24.814673975306,300,28.7625069444444,56.2638888888889,0.801275479720409,80.3243181000022
1172,Cruise,84,753.723063437869,-112,76.5990596320642,24.8381237966257,300,28.8187777777778,56.2777777777778,0.801275479720409,80.3009847666689
1173,Cruise,84,753.680676907057,-112,76.5768019798497,24.8615722992533,300,28.8750625,56.2916666666667,0.801275479720409,80.2776514333355
1174,Cruise,84,753.638290376245,-112,76.5545443276352,24.8850194831888,300,28.9313611111111,56.3055555555556,0.801275479720409,80.2543181000022
1175,Cruise,84,753.595903845434,-112,76.5322866754208,24.9084653484322,300,28.9876736111111,56.3194444444444,0.801275479720409,80.2309847666689
1176,Cruise,84,753.553517314622,-112,76.5100290232063,24.9319098949836,300,29.044,56.3333333333333,0.801275479720409,80.2076514333355
