SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.36,3.5724639683817077,0.0027100422993855547,0.00033641899568998126,1160.638979860204,0.3904609999632142,0.0019080113388407667,7902.907055547616,15.078836271789548,3.5570033441088023,0.0015800336468363876,0.00013875116177579743,3875.0642603829165,0.5376696680840009,0.0021584736770639728,11494.54336071215,24.81066927396763
0.365,3.5777517596240465,0.0027227684523478766,0.000336095709732206,1161.868770287427,0.3904991089654382,0.0018751426249845559,7913.427803763333,14.838805784574545,3.562211853863778,0.0015808939262877254,0.0001391710929286076,3863.1182433594627,0.5376343880407791,0.0021275281215379005,11581.594156443023,24.64016726007155
0.37,3.583039550866385,0.0027354946053101984,0.0003357724237744308,1163.1009288303617,0.3905372179676623,0.0018422739111283448,7924.323961369118,14.598775297359543,3.5674203636187536,0.0015817542057390633,0.00013959102408141777,3851.244100652185,0.5375991079975573,0.0020965825660118286,11671.214691402436,24.46966524617547
0.375,3.5883273421087236,0.0027482207582725203,0.0003354491378166556,1164.3354623357557,0.3905753269698863,0.001809405197272134,7935.6159868402265,14.35874481014454,3.5726288733737293,0.001582614485190401,0.00014001095523422794,3839.441185548882,0.5375638279543355,0.0020656370104857563,11763.520458304136,24.29916323227939
0.38,3.593615133351062,0.002760946911234842,0.00033512585185888034,1165.5723776767766,0.39061343597211035,0.0017765364834159232,7947.325852707558,14.118714322929538,3.577837383128705,0.0015834747646417391,0.0001404308863870381,3827.708859072815,0.5375285479111137,0.002034691454959684,11858.633975961435,24.128661218383314
0.385,3.5986389604539504,0.002773673064197164,0.00033480256590110515,1166.8116817531381,0.39065154497433435,0.0017436677695597121,7959.477188259892,13.878683835714535,3.5830458928836806,0.001585088516367374,0.00014107312118669032,3798.812707112791,0.5359103653960618,0.0019722638807152786,11961.344195433849,23.590927121457536
0.39,3.6036361397498102,0.002786399217159486,0.0003344792799433299,1168.0533814912305,0.3906896539765584,0.0017107990557035013,7972.095438696132,13.638653348499533,3.5882544026386562,0.0015875364056735458,0.00014196145903810307,3751.2985671921665,0.5325398178861455,0.001874983882805191,12078.31490286071,22.646645774309576
0.395,3.6086333190456705,0.0027991253701218077,0.00033415599398555466,1169.2974838442472,0.3907277629787824,0.0016779303418472903,7985.2080429831985,13.39862286128453,3.5934629123936315,0.001589984294979718,0.00014284979688951584,3704.3753781848486,0.5291692703762291,0.0017777038848951036,12208.087416337168,21.702364427161612
0.4,3.613630498341531,0.0028118515230841296,0.0003338327080277794,1170.543995792316,0.3907658719810065,0.0016450616279910795,7998.844633035767,13.158592374069528,3.598671422148607,0.0015924321842858901,0.0001437381347409286,3658.0321834146807,0.5257987228663126,0.0016804238869850162,12352.885031441323,20.75808308001365
0.405,3.6186276776373907,0.002820821274713926,0.0003350080418914389,1167.0065146334825,0.3909565673419158,0.0016114621970693143,8021.697058169106,12.926661565581643,3.6039091069288403,0.001594880073592062,0.00014462647259234134,3612.25829540187,0.5224281753563962,0.0015831438890749287,12515.47750624449,19.81380173286569
0.41000000000000003,3.623624856933251,0.0028241392293849106,0.00033843816543261817,1156.4205242808796,0.39137684070624734,0.0015767633456854459,8058.861455845732,12.7069173515348,3.609379644695579,0.0015973279628982342,0.00014551481044375412,3567.0432876460454,0.5190576278464798,0.0014858638911648412,12699.359946707495,18.869520385717728
0.41500000000000004,3.6286220362291113,0.0028274571840558953,0.0003418682889737974,1146.0469622574683,0.3917971140705789,0.0015420644943015776,8097.69836711244,12.487173137487956,3.6148501824623174,0.0015997758522044063,0.00014640314829516686,3522.376986708472,0.5156870803365634,0.0013885838932547537,12909.006885103736,17.925239038569767
