SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_25C,R0_ohm_25C,R1_ohm_25C,C1_F_25C,tau1_s_25C,R2_ohm_25C,C2_F_25C,tau2_s_25C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.715,3.94560530649443,0.00287156667545703,0.000441266509770157,889.355430804929,0.392442766896426,0.00128134125375447,7981.76272554074,10.2273618579151,3.9463818401886,0.00203515508624239,0.000225625334366199,2774.13878264104,0.625915990411625,0.00105158554734453,10107.316035461,10.6287074653344,3.94616164530467,0.00167703115107424,0.000177964567388357,2694.0154114315,0.479439287232972,0.000835401185074375,14551.9606213534,12.1567251482343
0.72,3.95204560828956,0.00287355752706722,0.000447276223307436,875.815975229627,0.391731661713027,0.00129472587003896,7915.37964202932,10.2482467937151,3.95386986052812,0.00203615625166354,0.00022679262155787,2754.13793108804,0.624618161523426,0.00106200380454246,10012.5997884727,10.6334190687191,3.95272024817089,0.00167789367162974,0.000179425799111484,2701.60272851478,0.484737228445531,0.000835251414255761,14472.4219764558,12.0881109235409
0.725,3.9584859100847,0.00287554837867741,0.000453285936844716,862.63553476088,0.391020556529627,0.00130811048632345,7850.35502496224,10.2691317295151,3.96135788086764,0.0020366172337891,0.000228750392265209,2718.08482243697,0.621762969342568,0.00108080574020112,9906.38585488713,10.7068786966092,3.95927885103712,0.00167875619218524,0.000180887030834612,2709.06746269796,0.49003516965809,0.000835101643437146,14392.8548019342,12.0194966988475
0.73,3.96492621187984,0.00287753923028759,0.000459295650381995,849.800016659442,0.390309451346228,0.00132149510260794,7786.64759711028,10.2900166653151,3.96884590120716,0.00203634376051914,0.000231782936827786,2661.06871586531,0.616790322063808,0.00111100646943576,9787.35161444211,10.8738109622877,3.96583745390334,0.00167961871274074,0.00018234826255774,2716.41256090282,0.495333110870649,0.000834951872618531,14313.2590824359,11.950882474154
0.735,3.97136651367497,0.00287953008189778,0.000465305363919274,837.296056252686,0.389598346162829,0.00133487971889243,7724.21773676376,10.3109016011151,3.97633392154668,0.00203607028724919,0.000234815481390363,2605.52528803647,0.611817674785048,0.00114120719867039,9674.61758112778,11.0407432279662,3.97239605676957,0.00168076800124621,0.000183666329548295,2691.51531566768,0.494340738951702,0.000853979760233719,14027.230930323,11.9789713066203
0.74,3.97780681547011,0.00288152093350797,0.000471315077456553,825.110970516912,0.38888724097943,0.00134826433517692,7663.02739555846,10.3317865369151,3.9838219418862,0.00203579681397924,0.000237848025952939,2551.39820931858,0.606845027506288,0.00117140792790503,9567.69646735163,11.2076754936446,3.97895465963579,0.00168192051326968,0.000184982787244325,2666.61382856333,0.493277658511907,0.000873223221196818,13751.5206570275,12.0081471644842
0.745,3.98500172875432,0.00288351178511815,0.000477324790993833,813.232715166153,0.388176135796031,0.00136164895146141,7603.04002114789,10.3526714727152,3.99130996222572,0.00203552334070928,0.000240880570515516,2498.63398670736,0.601872380227528,0.00120160865713966,9466.14997465105,11.3746077593231,3.98551326250202,0.00168307302529314,0.000186299244940356,2642.06426724754,0.492214578072112,0.000892466682159917,13487.7001718605,12.0373230223481
0.75,3.9926428669496,0.00288550263672834,0.000483334504531112,801.649844942306,0.387465030612632,0.0013750335677459,7544.22048439196,10.3735564085152,3.9987286124448,0.00203524986743933,0.000243913115078093,2447.1817874888,0.596899732948768,0.0012318093863743,9369.58278826962,11.5415400250016,3.99207186536824,0.0016842255373166,0.000187615702636387,2617.85922356512,0.491151497632317,0.000911710143123017,13235.0166017445,12.066498880212
0.755,4.00028400514488,0.00288749348833853,0.000489344218068391,790.351476831345,0.386753925429233,0.00138841818403039,7486.53501075701,10.3944413443152,4.00534797054731,0.00203497639416937,0.000246945659640669,2396.99327589447,0.591927085670008,0.00126201011560893,9277.63743401581,11.70847229068,3.99913166393762,0.00168537804934006,0.000188932160332418,2593.99149583762,0.490088417192521,0.000930953604086116,12992.7793232507,12.0956747380759
0.76,4.00792514334016,0.00288948433994872,0.00049535393160567,779.327255957152,0.386042820245834,0.00140180280031488,7429.95111564598,10.4153262801152,4.01196732864982,0.00203470292089942,0.000249978204203246,2348.02246164639,0.586954438391248,0.00129221084484356,9189.98985633504,11.8754045563585,4.00648609511886,0.00168653056136353,0.000190248618028448,2570.45408171954,0.489025336752726,0.000950197065049216,12760.3536591767,12.1248505959397
